Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Honda,CR-V,2010,3.1,Petrol,Manual,139584,5,1,7940
Honda,Civic,2007,3.8,Petrol,Manual,139584,4,3,6327
BMW,5 Series,2020,1.1,Electric,Automatic,139584,4,5,11505
Chevrolet,Malibu,2015,4.7,Electric,Manual,139584,4,1,14696
Ford,Fiesta,2000,3.9,Electric,Manual,139584,3,2,4855
Ford,Explorer,2009,4.7,Petrol,Manual,139584,4,1,7991
Chevrolet,Impala,2020,3.6,Petrol,Manual,139584,4,4,10999
Toyota,Corolla,2005,1.9,Petrol,Semi-Automatic,139584,3,2,4434
Audi,A3,2021,4.3,Petrol,Manual,139584,2,3,14338
Honda,Accord,2009,1.7,Hybrid,Manual,139584,4,5,6833
Ford,Fiesta,2011,3.6,Electric,Manual,139584,4,3,7990
Volkswagen,Golf,2005,4.1,Hybrid,Manual,139584,5,1,5329
Toyota,Camry,2000,4.8,Electric,Semi-Automatic,139584,5,3,10039
Volkswagen,Golf,2008,3.9,Electric,Automatic,139584,5,2,13778
Kia,Rio,2006,2.5,Hybrid,Manual,139584,5,4,4372
Honda,CR-V,2009,4.6,Hybrid,Manual,139584,3,4,9231
Honda,CR-V,2003,3.9,Electric,Semi-Automatic,139584,5,4,5917
Audi,Q5,2018,2.4,Electric,Automatic,139584,2,1,14390
Mercedes,C-Class,2013,3.9,Petrol,Manual,139584,3,3,11313
BMW,X5,2008,2.5,Electric,Semi-Automatic,139584,4,2,5760
Audi,Q5,2003,3,Electric,Manual,139584,4,1,8346
Toyota,Camry,2012,1.3,Diesel,Automatic,139584,5,1,7638
Honda,Accord,2006,4.5,Electric,Automatic,139584,4,4,13470
Toyota,Camry,2019,2.3,Diesel,Manual,139584,4,2,11115
Hyundai,Elantra,2007,2.3,Hybrid,Manual,139584,2,2,5781
Honda,Accord,2020,4.5,Electric,Automatic,139584,4,5,12327
Hyundai,Tucson,2019,1.1,Electric,Semi-Automatic,139584,3,3,10788
Audi,A3,2006,3.4,Electric,Manual,139584,2,2,5514
Audi,A3,2010,1.7,Hybrid,Manual,139584,2,3,4869
Honda,Civic,2014,3.9,Petrol,Manual,139584,5,4,10231
Chevrolet,Equinox,2015,3.8,Hybrid,Automatic,139584,5,2,11383
Kia,Rio,2007,3.4,Electric,Semi-Automatic,139584,2,4,6468
Toyota,Corolla,2005,1.1,Petrol,Manual,139584,3,4,2531
Audi,A3,2001,4.4,Electric,Automatic,139584,5,5,11949
Audi,A4,2016,4.6,Electric,Automatic,139584,3,1,16619
Chevrolet,Equinox,2018,1.5,Electric,Manual,139584,5,5,11037
Chevrolet,Impala,2016,4.6,Diesel,Manual,139584,3,1,11129
Kia,Rio,2011,1.4,Electric,Semi-Automatic,139584,5,5,7183
Toyota,Camry,2009,4.9,Electric,Manual,139584,4,3,8846
Ford,Fiesta,2003,3.8,Petrol,Semi-Automatic,139584,3,5,3544
Audi,A4,2011,4.7,Diesel,Semi-Automatic,139584,5,1,9408
Ford,Fiesta,2018,4.8,Electric,Automatic,139584,3,2,14326
Chevrolet,Malibu,2001,4.7,Diesel,Manual,139584,3,2,6641
Volkswagen,Golf,2001,3,Hybrid,Automatic,139584,2,2,9125
Chevrolet,Malibu,2012,1.4,Diesel,Automatic,139584,4,2,6747
Mercedes,C-Class,2014,4.8,Diesel,Manual,139584,2,2,10131
Toyota,RAV4,2023,4.3,Petrol,Semi-Automatic,139584,4,2,12488
BMW,X5,2021,4.4,Petrol,Semi-Automatic,139584,3,1,11578
Ford,Focus,2007,3,Hybrid,Manual,139584,3,5,5818
Hyundai,Tucson,2022,1.4,Electric,Semi-Automatic,139584,3,2,10504
Volkswagen,Passat,2005,3.8,Hybrid,Semi-Automatic,139584,4,3,4521
BMW,5 Series,2017,4.8,Electric,Automatic,139584,2,1,17386
Toyota,RAV4,2017,2.5,Diesel,Semi-Automatic,139584,2,5,8818
Toyota,Camry,2016,2.2,Electric,Manual,139584,2,5,7915
Hyundai,Elantra,2003,4,Petrol,Automatic,139584,2,5,6113
Kia,Optima,2004,4.8,Hybrid,Automatic,139584,3,4,8828
Chevrolet,Malibu,2017,2.4,Diesel,Semi-Automatic,139584,3,4,10037
Honda,CR-V,2017,3.8,Electric,Automatic,139584,3,3,12123
Honda,Civic,2015,1,Hybrid,Manual,139584,4,4,9960
Volkswagen,Golf,2011,1.3,Diesel,Manual,139584,3,5,5530
Hyundai,Sonata,2001,1.1,Hybrid,Semi-Automatic,139584,5,4,5479
Audi,A4,2004,1.9,Petrol,Automatic,139584,2,4,7127
Hyundai,Sonata,2022,1.2,Hybrid,Automatic,139584,4,4,10629
Volkswagen,Tiguan,2006,1.3,Electric,Automatic,139584,5,4,5840
Audi,A3,2007,3.7,Electric,Automatic,139584,3,1,12718
Honda,Civic,2012,3.7,Electric,Automatic,139584,2,5,13402
Audi,A4,2009,2.8,Diesel,Manual,139584,4,2,5696
Mercedes,E-Class,2004,2.7,Petrol,Semi-Automatic,139584,5,5,3838
Mercedes,GLA,2008,2.8,Diesel,Manual,139584,2,3,3958
Ford,Focus,2017,4.8,Hybrid,Manual,139584,5,4,13101
Kia,Rio,2012,2.3,Diesel,Automatic,139584,4,2,7854
Volkswagen,Golf,2015,1.5,Petrol,Manual,139584,5,1,8469
Kia,Optima,2008,3.2,Diesel,Semi-Automatic,139584,2,5,5538
Volkswagen,Golf,2014,4.5,Petrol,Automatic,139584,2,5,12125
Honda,Accord,2003,2.2,Hybrid,Automatic,139584,4,1,7052
Honda,Civic,2022,3.1,Electric,Semi-Automatic,139584,5,4,10039
Volkswagen,Tiguan,2020,1.5,Electric,Manual,139584,3,3,7854
Honda,Accord,2011,2.1,Diesel,Manual,139584,5,2,7566
Honda,Civic,2017,4.8,Diesel,Automatic,139584,2,4,14588
Ford,Explorer,2003,4.4,Electric,Automatic,139584,4,1,10919
Audi,Q5,2017,3.6,Hybrid,Manual,139584,3,3,9726
Ford,Explorer,2012,2.2,Electric,Manual,139584,2,4,11291
Toyota,Camry,2018,2.1,Hybrid,Automatic,139584,3,2,11188
Toyota,Camry,2015,2.3,Petrol,Semi-Automatic,139584,3,3,5997
Audi,A4,2010,1.1,Petrol,Automatic,139584,3,3,8284
Ford,Fiesta,2022,4.4,Petrol,Semi-Automatic,139584,3,1,11789
Hyundai,Elantra,2002,3.5,Hybrid,Semi-Automatic,139584,2,5,8595
BMW,3 Series,2004,3.3,Hybrid,Automatic,139584,2,4,7058
Mercedes,GLA,2015,2.8,Electric,Automatic,139584,3,2,11839
BMW,X5,2012,1.6,Petrol,Automatic,139584,4,3,9456
Ford,Fiesta,2007,1.3,Electric,Semi-Automatic,139584,3,1,9347
Toyota,RAV4,2011,3.1,Hybrid,Semi-Automatic,139584,5,1,10299
Toyota,Corolla,2020,4.3,Electric,Semi-Automatic,139584,3,4,11205
Honda,Civic,2009,1.5,Hybrid,Semi-Automatic,139584,4,4,4778
Ford,Fiesta,2010,4.1,Petrol,Automatic,139584,4,4,6857
Volkswagen,Golf,2003,1.2,Petrol,Manual,139584,5,4,2927
Ford,Explorer,2021,5,Hybrid,Manual,139584,4,4,12124
Chevrolet,Equinox,2002,4.4,Petrol,Manual,139584,5,1,3452
BMW,X5,2016,3.7,Diesel,Manual,139584,5,1,12427
Mercedes,GLA,2011,2,Diesel,Automatic,139584,4,1,7470
Volkswagen,Passat,2012,3.5,Hybrid,Semi-Automatic,139584,4,5,8688
Toyota,Camry,2004,1.5,Hybrid,Manual,139584,3,5,2725
Kia,Rio,2012,2.7,Hybrid,Automatic,139584,5,4,11295
BMW,3 Series,2004,2.9,Petrol,Automatic,139584,2,3,5637
Hyundai,Elantra,2008,1.3,Hybrid,Automatic,139584,3,4,9499
Hyundai,Tucson,2012,3.1,Electric,Automatic,139584,5,3,13150
Honda,Civic,2003,2.1,Hybrid,Semi-Automatic,139584,2,4,7720
Toyota,Camry,2010,2.6,Diesel,Semi-Automatic,139584,2,1,4565
Mercedes,C-Class,2017,1.5,Petrol,Automatic,139584,5,2,10210
BMW,5 Series,2002,3.1,Electric,Automatic,139584,2,3,9181
Kia,Sportage,2018,4.8,Electric,Automatic,139584,5,5,12071
Hyundai,Sonata,2006,4.9,Electric,Semi-Automatic,139584,4,3,11260
Hyundai,Tucson,2000,2.7,Petrol,Automatic,139584,2,3,7530
Chevrolet,Impala,2016,4.9,Electric,Manual,139584,5,2,13591
Mercedes,C-Class,2009,3.3,Diesel,Automatic,139584,3,2,6059
Ford,Fiesta,2013,2.9,Diesel,Semi-Automatic,139584,4,4,7887
Hyundai,Tucson,2000,2.1,Hybrid,Manual,139584,5,5,5332
Audi,A3,2000,4.7,Hybrid,Manual,139584,4,4,4247
Ford,Explorer,2018,3.7,Electric,Semi-Automatic,139584,2,1,10816
Ford,Explorer,2017,3,Petrol,Semi-Automatic,139584,2,4,10629
BMW,3 Series,2000,1.5,Hybrid,Automatic,139584,2,5,7349
Volkswagen,Tiguan,2019,1,Hybrid,Semi-Automatic,139584,4,5,10090
Kia,Optima,2020,2.5,Diesel,Manual,139584,2,1,8015
Chevrolet,Equinox,2019,1.9,Electric,Semi-Automatic,139584,2,5,10028
Mercedes,GLA,2009,3.7,Electric,Automatic,139584,5,4,10986
Kia,Rio,2001,4.3,Diesel,Automatic,139584,2,5,9445
Mercedes,GLA,2012,2.1,Hybrid,Manual,139584,2,5,6352
Kia,Sportage,2009,1.7,Hybrid,Automatic,139584,4,2,10697
BMW,3 Series,2002,1.5,Electric,Automatic,139584,4,1,5107
Chevrolet,Impala,2009,2.5,Hybrid,Automatic,139584,5,3,8114
Audi,A4,2023,3.3,Electric,Manual,139584,3,5,12955
Ford,Focus,2018,3.2,Hybrid,Semi-Automatic,139584,3,1,8088
Kia,Sportage,2021,2.5,Petrol,Automatic,139584,3,5,10209
Ford,Fiesta,2000,4.8,Hybrid,Semi-Automatic,139584,2,5,8571
Ford,Fiesta,2003,3.1,Petrol,Manual,139584,3,2,6511
BMW,3 Series,2020,4.6,Petrol,Automatic,139584,4,1,10496
BMW,3 Series,2016,3.7,Diesel,Semi-Automatic,139584,5,3,9311
Honda,Accord,2001,3.4,Electric,Semi-Automatic,139584,5,3,4266
Kia,Rio,2010,4.4,Petrol,Automatic,139584,5,3,11919
Ford,Explorer,2020,2.8,Diesel,Automatic,139584,2,3,14233
BMW,X5,2001,1.5,Hybrid,Automatic,139584,4,1,4682
Hyundai,Tucson,2011,4.4,Hybrid,Automatic,139584,3,1,13344
Mercedes,C-Class,2007,3.6,Petrol,Automatic,139584,4,3,6048
Chevrolet,Impala,2018,4.2,Electric,Manual,139584,4,3,12777
BMW,X5,2001,2.5,Hybrid,Semi-Automatic,139584,5,3,4612
Volkswagen,Passat,2018,3.4,Hybrid,Semi-Automatic,139584,4,5,9531
Hyundai,Sonata,2010,2.7,Petrol,Manual,139584,5,4,5239
Mercedes,E-Class,2014,3.3,Hybrid,Semi-Automatic,139584,2,4,10338
Audi,A4,2020,3.9,Hybrid,Semi-Automatic,139584,2,1,13869
Ford,Fiesta,2012,4.4,Diesel,Manual,139584,5,1,10641
Kia,Sportage,2010,1.6,Hybrid,Automatic,139584,5,4,5395
Mercedes,E-Class,2005,2.1,Diesel,Automatic,139584,2,5,8887
Hyundai,Tucson,2016,3.2,Electric,Semi-Automatic,139584,5,4,12136
Kia,Sportage,2023,4.2,Petrol,Manual,139584,4,4,10154
BMW,5 Series,2003,1.6,Hybrid,Automatic,139584,3,5,5281
Kia,Optima,2019,4.2,Diesel,Automatic,139584,2,1,12184
Ford,Fiesta,2005,1.5,Diesel,Automatic,139584,5,4,7514
Audi,A4,2005,4.7,Petrol,Manual,139584,4,5,9188
Mercedes,E-Class,2018,1.7,Petrol,Manual,139584,2,5,7951
Honda,CR-V,2005,5,Diesel,Manual,139584,5,1,6742
Audi,A3,2003,2.8,Hybrid,Automatic,139584,2,5,5505
Kia,Rio,2012,2.8,Electric,Semi-Automatic,139584,3,4,9410
Volkswagen,Passat,2020,1.8,Electric,Automatic,139584,2,2,11920
Chevrolet,Impala,2021,4.4,Electric,Manual,139584,2,3,13975
Hyundai,Sonata,2009,2.8,Electric,Automatic,139584,2,1,9981
Ford,Fiesta,2014,1.6,Hybrid,Semi-Automatic,139584,3,5,8206
Honda,Civic,2018,3.4,Petrol,Manual,139584,2,1,10612
Toyota,Corolla,2009,1.9,Diesel,Semi-Automatic,139584,2,1,4541
Chevrolet,Impala,2017,1.3,Petrol,Automatic,139584,3,2,7036
Volkswagen,Passat,2013,2.5,Hybrid,Manual,139584,4,2,7814
Hyundai,Elantra,2018,1.9,Petrol,Semi-Automatic,139584,3,2,9995
Hyundai,Elantra,2005,1.3,Hybrid,Automatic,139584,3,3,4512
Ford,Fiesta,2015,4.5,Petrol,Manual,139584,5,1,8440
Volkswagen,Passat,2017,2.2,Diesel,Semi-Automatic,139584,2,1,10610
Audi,A3,2013,3.2,Petrol,Automatic,139584,3,3,10595
Toyota,Camry,2012,1.9,Diesel,Semi-Automatic,139584,5,1,6443
Hyundai,Sonata,2017,1.2,Petrol,Automatic,139584,2,4,8161
Honda,Civic,2023,2.4,Hybrid,Automatic,139584,2,3,12755
Ford,Fiesta,2010,2.4,Hybrid,Automatic,139584,5,4,10240
Ford,Fiesta,2000,3.6,Petrol,Automatic,139584,2,4,8135
Mercedes,E-Class,2015,4.7,Diesel,Automatic,139584,3,3,10360
Audi,Q5,2016,3.6,Electric,Manual,139584,4,3,11763
Chevrolet,Impala,2011,4.8,Petrol,Manual,139584,4,4,6972
BMW,5 Series,2018,3.4,Diesel,Manual,139584,3,1,8054
Honda,CR-V,2012,1.3,Electric,Manual,139584,2,3,10768
BMW,3 Series,2012,4.9,Diesel,Semi-Automatic,139584,5,5,10844
Honda,Civic,2013,4.9,Electric,Automatic,139584,4,4,11112
Toyota,Camry,2017,2.7,Diesel,Automatic,139584,3,3,9979
Audi,Q5,2015,1.8,Electric,Automatic,139584,2,4,11703
Chevrolet,Impala,2004,3.8,Electric,Manual,139584,5,3,10926
Kia,Optima,2010,4.6,Diesel,Semi-Automatic,139584,4,5,6461
Hyundai,Sonata,2012,4.5,Diesel,Semi-Automatic,139584,4,4,11834
Audi,Q5,2008,2.7,Hybrid,Automatic,139584,2,2,10631
Volkswagen,Tiguan,2012,2,Electric,Semi-Automatic,139584,4,1,8084
Mercedes,GLA,2015,4.7,Hybrid,Automatic,139584,5,4,14166
Ford,Focus,2018,1.8,Hybrid,Automatic,139584,4,1,11444
Volkswagen,Tiguan,2016,1.8,Electric,Semi-Automatic,139584,4,4,9269
Toyota,Corolla,2022,3,Petrol,Manual,139584,2,3,13017
Hyundai,Tucson,2017,1.6,Petrol,Automatic,139584,3,2,9851
Chevrolet,Malibu,2001,2,Diesel,Automatic,139584,5,1,2940
Hyundai,Sonata,2018,3,Hybrid,Manual,139584,2,3,12719
Hyundai,Tucson,2014,3.9,Hybrid,Manual,139584,5,4,7637
BMW,5 Series,2023,3.5,Electric,Manual,139584,3,3,12196
Toyota,Corolla,2008,1.3,Electric,Manual,139584,2,5,8157
Volkswagen,Golf,2013,1.1,Hybrid,Semi-Automatic,139584,2,5,6394
Chevrolet,Equinox,2002,4.3,Petrol,Semi-Automatic,139584,3,1,5913
Hyundai,Elantra,2010,1.7,Hybrid,Manual,139584,3,4,4193
BMW,3 Series,2007,1.5,Diesel,Automatic,139584,2,1,8760
Hyundai,Sonata,2015,1.9,Diesel,Manual,139584,2,2,5162
Honda,Accord,2003,2.9,Electric,Semi-Automatic,139584,4,2,6566
Audi,Q5,2021,2.5,Petrol,Semi-Automatic,139584,3,3,9657
Ford,Fiesta,2022,1.6,Hybrid,Automatic,139584,3,4,14103
BMW,X5,2019,2.4,Electric,Manual,139584,3,1,13486
Chevrolet,Equinox,2013,2.3,Petrol,Semi-Automatic,139584,5,3,5503
Toyota,Corolla,2011,2.3,Hybrid,Automatic,139584,3,1,6545
Mercedes,E-Class,2008,4.7,Petrol,Manual,139584,3,5,5806
BMW,5 Series,2004,4.5,Petrol,Semi-Automatic,139584,2,1,9695
Mercedes,E-Class,2012,2.3,Diesel,Automatic,139584,2,3,8541
Hyundai,Sonata,2018,3.4,Petrol,Automatic,139584,4,3,11787
BMW,5 Series,2017,4.4,Electric,Automatic,139584,4,5,11213
Audi,A4,2016,2.7,Electric,Manual,139584,3,2,7751
Toyota,Corolla,2023,2.2,Diesel,Semi-Automatic,139584,3,5,9934
Ford,Focus,2012,4.5,Diesel,Semi-Automatic,139584,3,5,11957
Kia,Rio,2014,1.8,Petrol,Semi-Automatic,139584,5,3,9561
Chevrolet,Malibu,2013,3.8,Electric,Automatic,139584,4,4,11557
BMW,5 Series,2021,3.1,Electric,Manual,139584,5,4,14471
Chevrolet,Equinox,2021,2.9,Diesel,Semi-Automatic,139584,5,3,8942
Audi,A3,2022,1.3,Diesel,Semi-Automatic,139584,5,2,7027
Chevrolet,Impala,2010,2.5,Electric,Semi-Automatic,139584,3,4,6190
Honda,CR-V,2022,2.1,Electric,Manual,139584,4,4,11813
Volkswagen,Golf,2012,3.2,Petrol,Semi-Automatic,139584,4,1,6118
BMW,3 Series,2022,1.3,Petrol,Manual,139584,2,4,11409
Hyundai,Elantra,2010,2.6,Electric,Semi-Automatic,139584,3,4,10719
Mercedes,C-Class,2021,2.4,Electric,Manual,139584,2,5,9655
Volkswagen,Golf,2002,2.3,Electric,Semi-Automatic,139584,5,4,8030
Ford,Explorer,2012,1.8,Hybrid,Automatic,139584,5,2,10383
Hyundai,Tucson,2022,3.8,Petrol,Automatic,139584,5,5,14993
Chevrolet,Malibu,2008,4.9,Electric,Semi-Automatic,139584,5,3,9203
Toyota,RAV4,2006,1.4,Diesel,Semi-Automatic,139584,2,1,3654
Audi,A4,2004,2.8,Electric,Automatic,139584,2,4,8838
Mercedes,GLA,2015,1,Electric,Manual,139584,2,3,9693
Hyundai,Elantra,2019,2.2,Diesel,Automatic,139584,4,2,8648
BMW,3 Series,2007,1.3,Petrol,Semi-Automatic,139584,4,1,2193
Hyundai,Elantra,2005,1.8,Diesel,Automatic,139584,4,3,6924
Toyota,RAV4,2014,2,Diesel,Manual,139584,5,2,6333
Audi,A3,2011,1.5,Electric,Automatic,139584,4,5,6867
Hyundai,Elantra,2007,1.9,Hybrid,Automatic,139584,4,2,4732
Chevrolet,Malibu,2006,1.4,Petrol,Semi-Automatic,139584,3,1,6907
Chevrolet,Impala,2002,2.5,Diesel,Manual,139584,3,4,3770
Volkswagen,Golf,2021,2.6,Petrol,Automatic,139584,2,4,10948
Toyota,Corolla,2013,4.6,Diesel,Automatic,139584,3,4,11994
Kia,Sportage,2010,1.3,Diesel,Automatic,139584,3,5,8056
Toyota,Camry,2017,1.2,Petrol,Semi-Automatic,139584,5,1,6950
Toyota,Corolla,2022,2.9,Diesel,Semi-Automatic,139584,2,4,13188
Volkswagen,Passat,2005,1.1,Diesel,Semi-Automatic,139584,4,4,3983
Honda,Civic,2009,3,Hybrid,Semi-Automatic,139584,2,1,9099
Ford,Focus,2006,3.1,Hybrid,Semi-Automatic,139584,3,2,9486
Toyota,Corolla,2019,3.2,Diesel,Automatic,139584,2,4,14200
Mercedes,C-Class,2021,3.3,Petrol,Manual,139584,2,5,13610
Hyundai,Tucson,2002,1.4,Hybrid,Semi-Automatic,139584,3,1,3860
BMW,5 Series,2011,3.3,Hybrid,Manual,139584,5,3,11408
Volkswagen,Passat,2012,3.3,Petrol,Manual,139584,3,5,7478
Kia,Rio,2007,3.9,Petrol,Semi-Automatic,139584,3,1,6485
Chevrolet,Equinox,2022,2.7,Petrol,Automatic,139584,2,5,9841
Kia,Sportage,2010,4.9,Hybrid,Automatic,139584,3,4,10361
Ford,Explorer,2002,4.2,Diesel,Semi-Automatic,139584,3,4,4979
Volkswagen,Passat,2012,2.2,Electric,Automatic,139584,4,5,9899
Audi,A4,2012,4.5,Electric,Manual,139584,3,3,13505
Chevrolet,Impala,2000,1.5,Hybrid,Manual,139584,4,3,4588
Volkswagen,Passat,2014,4.8,Electric,Manual,139584,2,2,10979
Audi,Q5,2004,2.5,Petrol,Automatic,139584,5,3,4077
Mercedes,GLA,2014,1.9,Electric,Semi-Automatic,139584,4,2,10041
Chevrolet,Equinox,2016,4.9,Diesel,Semi-Automatic,139584,5,3,9275
Hyundai,Sonata,2010,4,Petrol,Manual,139584,3,3,5685
Ford,Focus,2003,2,Electric,Automatic,139584,3,2,9222
Honda,Civic,2002,1.5,Petrol,Manual,139584,3,3,5950
Ford,Fiesta,2016,2.8,Hybrid,Manual,139584,2,4,8203
Toyota,Camry,2016,1.4,Electric,Automatic,139584,5,4,9255
Honda,CR-V,2000,1.5,Petrol,Semi-Automatic,139584,4,4,2000
Kia,Sportage,2020,1.3,Diesel,Manual,139584,5,3,7524
Mercedes,GLA,2005,4,Electric,Manual,139584,5,5,9046
Volkswagen,Tiguan,2017,2.4,Electric,Automatic,139584,2,4,14354
Hyundai,Sonata,2013,1.8,Hybrid,Semi-Automatic,139584,2,3,7432
Hyundai,Tucson,2012,4.1,Electric,Automatic,139584,3,1,11774
Audi,A3,2017,3.8,Diesel,Semi-Automatic,139584,4,2,8120
Ford,Focus,2012,4.6,Hybrid,Automatic,139584,3,1,10721
Hyundai,Elantra,2021,1.3,Hybrid,Semi-Automatic,139584,3,2,11832
Chevrolet,Equinox,2019,2.3,Hybrid,Automatic,139584,3,3,11717
Ford,Focus,2004,3.3,Diesel,Semi-Automatic,139584,3,1,4825
Audi,A4,2004,2,Petrol,Manual,139584,2,3,2853
Mercedes,GLA,2004,1.4,Petrol,Semi-Automatic,139584,4,2,3990
Ford,Fiesta,2023,1.4,Diesel,Semi-Automatic,139584,5,4,12206
Kia,Sportage,2014,1.9,Electric,Manual,139584,2,2,11608
Volkswagen,Passat,2023,3,Petrol,Manual,139584,2,2,9829
Mercedes,GLA,2018,4.5,Electric,Manual,139584,2,4,12939
Volkswagen,Golf,2013,2.8,Electric,Automatic,139584,5,3,12537
Volkswagen,Golf,2022,1.4,Diesel,Semi-Automatic,139584,3,1,9284
Volkswagen,Passat,2002,4.3,Petrol,Semi-Automatic,139584,4,4,5789
Mercedes,C-Class,2002,1,Petrol,Manual,139584,5,4,2997
BMW,X5,2015,3,Electric,Semi-Automatic,139584,3,4,8030
Ford,Focus,2019,3.5,Petrol,Semi-Automatic,139584,4,2,8456
Audi,A3,2014,1.7,Diesel,Automatic,139584,2,5,9267
BMW,5 Series,2019,2.8,Electric,Manual,139584,5,3,14431
Volkswagen,Golf,2021,2.7,Petrol,Automatic,139584,5,2,11453
Honda,Accord,2005,3.8,Hybrid,Automatic,139584,4,2,9577
Audi,Q5,2006,3.4,Hybrid,Manual,139584,5,5,9428
Chevrolet,Impala,2021,4.7,Petrol,Semi-Automatic,139584,4,1,11799
Honda,Civic,2017,2.6,Hybrid,Manual,139584,2,2,11640
BMW,3 Series,2013,2.8,Diesel,Automatic,139584,4,2,9701
Ford,Focus,2013,2.8,Diesel,Automatic,139584,5,4,8275
Ford,Explorer,2016,4.4,Electric,Automatic,139584,4,2,16500
Volkswagen,Passat,2022,4.2,Petrol,Semi-Automatic,139584,4,1,13904
BMW,X5,2023,3.9,Hybrid,Semi-Automatic,139584,4,3,14489
Audi,Q5,2018,3.7,Electric,Semi-Automatic,139584,3,1,10806
Mercedes,E-Class,2014,4.3,Electric,Automatic,139584,4,4,14186
Chevrolet,Equinox,2005,4,Electric,Automatic,139584,5,3,7180
Audi,Q5,2018,1.2,Diesel,Automatic,139584,5,4,9881
Toyota,Camry,2003,4.8,Diesel,Semi-Automatic,139584,4,5,8904
BMW,5 Series,2012,3.1,Electric,Manual,139584,3,1,7391
Honda,Civic,2008,2.3,Hybrid,Automatic,139584,3,2,5351
BMW,5 Series,2016,1.7,Petrol,Automatic,139584,2,1,6873
Kia,Rio,2003,1.9,Electric,Automatic,139584,5,4,10181
Ford,Fiesta,2006,4.6,Electric,Manual,139584,2,3,11003
Ford,Focus,2001,4.6,Petrol,Automatic,139584,3,4,8491
Toyota,Camry,2020,1.8,Petrol,Manual,139584,3,5,7254
Honda,CR-V,2022,1,Diesel,Automatic,139584,4,2,11942
Hyundai,Tucson,2023,1.3,Hybrid,Semi-Automatic,139584,3,4,11599
Ford,Explorer,2010,3.3,Diesel,Manual,139584,4,3,10166
Toyota,Corolla,2014,4.2,Electric,Manual,139584,4,4,9136
Honda,Accord,2014,3.6,Hybrid,Manual,139584,5,4,11513
Chevrolet,Impala,2013,1.9,Hybrid,Semi-Automatic,139584,4,1,10772
BMW,3 Series,2013,2.4,Electric,Manual,139584,2,3,7221
Chevrolet,Equinox,2007,4.4,Petrol,Semi-Automatic,139584,2,2,8733
Ford,Explorer,2004,3.8,Electric,Semi-Automatic,139584,3,2,5388
Chevrolet,Malibu,2010,1.9,Hybrid,Semi-Automatic,139584,4,1,4214
Ford,Explorer,2004,4.4,Electric,Semi-Automatic,139584,4,4,10272
BMW,5 Series,2017,2.3,Petrol,Automatic,139584,3,5,8530
Toyota,Corolla,2020,1.9,Electric,Automatic,139584,4,3,14954
Chevrolet,Equinox,2015,2.2,Diesel,Semi-Automatic,139584,4,4,6622
Ford,Explorer,2016,3.4,Diesel,Manual,139584,4,2,8329
Hyundai,Elantra,2006,3.1,Diesel,Automatic,139584,2,2,6687
Ford,Explorer,2011,4.1,Diesel,Manual,139584,2,2,6902
Hyundai,Tucson,2008,1.5,Hybrid,Manual,139584,3,5,7647
Mercedes,E-Class,2009,3.4,Electric,Semi-Automatic,139584,5,1,10546
Kia,Optima,2008,1.5,Petrol,Semi-Automatic,139584,4,1,7609
Ford,Focus,2017,4.8,Hybrid,Semi-Automatic,139584,3,2,12518
Audi,A3,2013,3.5,Petrol,Semi-Automatic,139584,3,5,9558
Volkswagen,Golf,2016,2.3,Diesel,Manual,139584,3,1,8646
Kia,Rio,2018,4.4,Diesel,Automatic,139584,5,3,13495
Hyundai,Tucson,2015,3.4,Electric,Semi-Automatic,139584,2,4,13851
Mercedes,GLA,2018,1.3,Electric,Semi-Automatic,139584,5,3,7437
Volkswagen,Tiguan,2007,4.3,Electric,Semi-Automatic,139584,4,5,11010
Toyota,Corolla,2014,4.7,Electric,Automatic,139584,5,3,16496
Ford,Focus,2018,2.4,Petrol,Automatic,139584,4,3,10986
Hyundai,Elantra,2013,3.8,Electric,Manual,139584,4,3,9205
Mercedes,E-Class,2005,3.4,Petrol,Automatic,139584,5,3,8405
Ford,Focus,2013,4.5,Electric,Semi-Automatic,139584,5,1,9608
Chevrolet,Malibu,2014,4.5,Electric,Automatic,139584,4,2,12806
Toyota,RAV4,2020,1.2,Petrol,Semi-Automatic,139584,4,2,11161
Volkswagen,Passat,2018,2.5,Petrol,Manual,139584,3,2,6022
Toyota,Camry,2022,2.9,Electric,Manual,139584,5,1,10095
Ford,Focus,2008,3.2,Electric,Automatic,139584,4,5,8114
Mercedes,C-Class,2003,3.5,Petrol,Automatic,139584,2,3,9290
Hyundai,Tucson,2021,2.3,Hybrid,Semi-Automatic,139584,4,3,12776
Audi,A3,2018,4.1,Petrol,Automatic,139584,2,3,13925
Ford,Explorer,2021,4.9,Petrol,Manual,139584,2,3,11515
Mercedes,C-Class,2021,1.5,Electric,Semi-Automatic,139584,3,2,13172
Volkswagen,Tiguan,2001,1.3,Diesel,Automatic,139584,3,4,6954
Mercedes,C-Class,2012,4,Electric,Manual,139584,2,4,9791
BMW,X5,2004,2.8,Electric,Semi-Automatic,139584,3,3,5592
Mercedes,C-Class,2013,3.6,Hybrid,Semi-Automatic,139584,2,3,12490
Toyota,RAV4,2000,3.9,Diesel,Semi-Automatic,139584,2,3,2772
Ford,Explorer,2020,3.1,Hybrid,Automatic,139584,2,3,11449
